NAL,NS,SEMESTRE,NCURSOSMATRICULADOS,NCREDITOSMATRICULADOS,NCREDITOSAPROBADOS,NCREDITOSDESAPROBADOS,PROMEDIOPORCICLO
417,417,2015-2,5,15,0,15,5
418,418,2010-1,6,21,21,0,14
418,418,2010-2,6,21,21,0,15
418,418,2011-1,6,22,22,0,15
418,418,2011-2,6,22,19,3,14
418,418,2011-3,6,22,22,0,15
418,418,2012-1,6,21,21,0,16
418,418,2012-2,6,22,18,4,15
418,418,2013-1,6,21,21,0,16
418,418,2013-2,6,22,18,4,14
418,418,2013-3,6,20,16,4,13
418,418,2014-1,4,14,11,3,14
418,418,2014-2,3,9,6,3,14
418,418,2015-1,1,3,3,0,15
419,419,2010-1,6,21,14,7,14
419,419,2010-2,6,21,17,4,14
419,419,2010-C,2,7,7,0,16
419,419,2011-1,6,22,18,4,15
419,419,2011-2,6,21,18,3,14
419,419,2011-3,6,22,14,8,13
419,419,2012-1,5,18,14,4,14
419,419,2012-2,6,22,18,4,14
419,419,2013-1,6,22,22,0,15
419,419,2013-2,6,22,22,0,15
419,419,2013-3,6,21,21,0,15
419,419,2014-1,6,21,21,0,15
419,419,2014-2,4,13,13,0,15
420,420,2010-1,6,21,21,0,16
420,420,2010-2,6,21,21,0,16
420,420,2011-1,6,22,22,0,16
420,420,2011-2,6,22,22,0,16
420,420,2011-3,6,22,22,0,16
420,420,2012-1,6,21,21,0,16
420,420,2012-2,6,22,22,0,16
420,420,2013-1,6,22,22,0,17
420,420,2013-2,6,22,22,0,16
420,420,2013-3,7,21,21,0,16
421,421,2010-1,6,21,0,21,0
422,422,2010-1,6,21,21,0,16
422,422,2010-2,6,21,21,0,16
422,422,2011-1,6,22,22,0,16
422,422,2011-2,6,22,22,0,14
422,422,2011-3,6,22,22,0,15
422,422,2012-1,6,21,21,0,15
422,422,2012-2,6,22,22,0,16
422,422,2013-1,6,22,22,0,16
422,422,2013-2,6,22,22,0,15
422,422,2013-3,7,21,21,0,14
423,423,2010-1,6,21,21,0,16
423,423,2010-2,6,21,21,0,15
423,423,2011-1,6,22,22,0,16
423,423,2011-2,6,22,22,0,15
423,423,2011-3,6,22,22,0,15
423,423,2012-1,6,21,21,0,15
423,423,2012-2,6,22,22,0,16
423,423,2013-1,6,22,22,0,16
423,423,2013-2,6,22,18,4,15
423,423,2013-3,5,16,12,4,14
423,423,2014-1,4,13,9,4,14
423,423,2014-2,1,4,4,0,14
424,424,2010-1,6,21,0,21,0
424,424,2010-2,6,21,0,21,2
424,424,2011-1,6,21,0,21,0
424,424,2011-2,6,21,0,21,0
424,424,2011-3,6,21,0,21,0
424,424,2012-1,6,21,0,21,0
425,425,2010-1,6,21,10,11,12
425,425,2010-2,6,21,13,8,14
425,425,2010-C,2,7,7,0,14
425,425,2015-2,5,15,15,0,14
426,426,2010-1,6,21,21,0,16
426,426,2010-2,6,21,21,0,17
426,426,2011-1,6,22,22,0,16
426,426,2011-2,6,22,22,0,16
426,426,2011-3,6,22,22,0,15
426,426,2012-1,6,22,18,4,15
426,426,2012-2,6,22,22,0,16
426,426,2013-1,6,22,22,0,16
426,426,2013-2,6,22,22,0,16
426,426,2013-3,8,24,24,0,16
427,427,2010-1,6,21,17,4,14
427,427,2010-2,6,21,17,4,13
427,427,2011-1,6,21,14,7,13
427,427,2011-2,6,21,18,3,14
427,427,2011-3,6,22,18,4,13
427,427,2012-1,4,16,12,4,11
427,427,2012-2,6,21,10,11,10
427,427,2013-1,6,22,8,14,8
427,427,2013-2,6,22,0,22,3
427,427,2013-3,3,12,0,12,1
427,427,2014-1,6,22,14,8,12
427,427,2014-2,6,22,22,0,15
427,427,2015-1,6,22,12,10,12
427,427,2015-2,6,22,0,22,6
428,428,2010-1,6,21,21,0,16
428,428,2010-2,6,21,21,0,16
428,428,2011-1,6,22,22,0,15
428,428,2011-2,6,22,22,0,15
428,428,2011-3,6,22,22,0,15
428,428,2012-1,6,21,21,0,15
428,428,2012-2,6,22,22,0,16
428,428,2013-1,6,22,22,0,17
428,428,2013-2,6,22,22,0,16
428,428,2013-3,7,21,21,0,16
429,429,2010-1,6,21,21,0,15
429,429,2010-2,6,21,21,0,16
429,429,2011-1,6,22,22,0,16
429,429,2011-2,6,22,22,0,16
429,429,2011-3,6,22,22,0,16
429,429,2012-1,6,21,21,0,16
429,429,2012-2,6,22,22,0,17
429,429,2013-1,6,22,22,0,18
429,429,2013-2,7,25,25,0,16
429,429,2013-3,7,21,21,0,16
430,430,2010-1,6,21,21,0,17
430,430,2010-2,6,21,21,0,16
430,430,2011-1,6,22,22,0,17
430,430,2011-2,6,22,22,0,17
430,430,2011-3,6,22,22,0,17
430,430,2012-1,6,21,21,0,16
430,430,2012-2,6,22,22,0,17
430,430,2013-1,6,22,22,0,17
430,430,2013-2,7,25,25,0,16
430,430,2013-3,7,21,21,0,16
431,431,2010-1,6,21,10,11,13
431,431,2010-2,6,21,13,8,12
431,431,2010-C,2,7,7,0,15
431,431,2011-1,6,21,10,11,12
431,431,2011-2,5,17,14,3,12
431,431,2011-3,5,17,13,4,13
431,431,2012-1,4,16,8,8,10
431,431,2012-2,4,16,16,0,15
431,431,2013-1,6,22,22,0,15
431,431,2013-2,6,22,22,0,14
431,431,2013-3,6,22,22,0,14
431,431,2014-1,6,22,22,0,15
431,431,2014-2,6,22,22,0,15
431,431,2015-1,5,15,12,3,14
431,431,2015-2,1,3,3,0,15
432,432,2010-1,6,21,18,3,12
432,432,2010-2,6,21,18,3,13
432,432,2010-C,1,3,0,3,0
432,432,2011-1,6,22,11,11,9
432,432,2011-2,6,22,4,18,3
432,432,2012-2,6,21,10,11,11
432,432,2013-1,6,22,22,0,15
432,432,2013-2,6,20,17,3,14
432,432,2013-3,6,22,6,16,9
432,432,2014-1,6,22,22,0,14
432,432,2014-2,5,18,10,8,10
432,432,2015-1,5,19,15,4,11
432,432,2015-2,4,15,4,11,5
433,433,2010-1,6,21,18,3,14
433,433,2010-2,6,21,17,4,12
433,433,2011-1,6,22,8,14,8
433,433,2011-2,6,22,8,14,7
433,433,2011-3,3,11,4,7,5
433,433,2012-1,5,18,7,11,6
433,433,2012-2,6,22,15,7,12
433,433,2013-1,7,22,9,13,8
433,433,2013-2,4,14,7,7,7
433,433,2013-3,4,15,15,0,14
433,433,2014-1,6,22,22,0,15
433,433,2014-2,6,22,22,0,15
433,433,2015-1,6,21,21,0,15
433,433,2015-2,6,21,19,2,15
434,434,2010-1,6,21,14,7,14
434,434,2010-2,6,21,21,0,14
434,434,2010-C,2,7,7,0,16
434,434,2011-1,6,22,14,8,14
434,434,2011-2,6,22,15,7,14
434,434,2011-3,6,22,14,8,13
434,434,2012-1,5,18,10,8,13
434,434,2012-2,6,22,18,4,14
434,434,2013-1,6,21,21,0,15
434,434,2013-2,6,22,22,0,15
434,434,2013-3,5,19,19,0,15
434,434,2014-1,6,22,22,0,15
434,434,2014-2,7,22,19,3,15
434,434,2015-1,1,3,3,0,14
435,435,2010-1,6,21,0,21,6
436,436,2010-1,6,21,17,4,15
436,436,2010-2,6,21,17,4,14
436,436,2010-C,1,4,4,0,16
436,436,2011-1,6,22,3,19,4
436,436,2013-2,6,22,22,0,16
436,436,2013-3,6,22,22,0,16
436,436,2014-1,5,20,20,0,16
436,436,2014-2,6,22,22,0,16
436,436,2015-1,6,22,22,0,16
436,436,2015-2,6,22,22,0,16
437,437,2010-1,6,21,10,11,13
437,437,2010-2,5,18,11,7,11
437,437,2011-1,6,21,10,11,11
437,437,2011-2,6,22,18,4,14
437,437,2011-3,6,22,15,7,14
437,437,2012-1,5,18,14,4,14
437,437,2012-2,6,21,13,8,14
437,437,2013-1,5,19,15,4,14
437,437,2013-2,6,22,14,8,12
437,437,2013-3,6,22,11,11,11
437,437,2014-1,6,22,10,12,12
437,437,2014-2,6,22,11,11,12
437,437,2015-1,6,22,18,4,13
437,437,2015-2,4,15,15,0,15
438,438,2010-1,6,21,14,7,13
438,438,2010-2,6,21,21,0,14
438,438,2011-1,6,22,11,11,13
438,438,2011-2,6,22,18,4,14
438,438,2011-3,3,12,8,4,12
438,438,2012-1,6,22,3,19,10
438,438,2012-2,6,22,3,19,9
438,438,2013-1,6,22,7,15,10
438,438,2013-3,5,19,7,12,9
438,438,2014-1,6,22,14,8,13
438,438,2014-2,6,21,13,8,12
438,438,2015-1,5,18,11,7,13
438,438,2015-2,6,22,11,11,12
439,439,2010-1,6,21,0,21,3
440,440,2010-1,6,21,21,0,16
440,440,2010-2,6,21,21,0,16
440,440,2011-1,6,22,22,0,15
440,440,2011-2,6,22,22,0,15
440,440,2011-3,6,22,22,0,15
440,440,2012-1,6,22,22,0,15
440,440,2012-2,6,22,22,0,16
440,440,2013-1,6,22,22,0,16
440,440,2013-2,6,21,21,0,15
440,440,2013-3,7,21,21,0,15
441,441,2010-1,6,21,21,0,16
441,441,2010-2,6,21,17,4,14
441,441,2011-1,6,22,14,8,10
441,441,2011-2,6,22,0,22,0
441,441,2011-3,6,22,11,11,9
441,441,2012-1,5,18,10,8,11
441,441,2012-2,6,20,12,8,12
441,441,2013-1,3,11,11,0,15
441,441,2013-2,6,22,18,4,14
441,441,2013-3,6,22,22,0,14
441,441,2014-1,5,20,20,0,14
441,441,2014-2,5,20,20,0,15
441,441,2015-1,6,22,19,3,15
441,441,2015-2,7,21,21,0,16
442,442,2010-1,6,21,21,0,15
442,442,2010-2,6,21,21,0,16
442,442,2011-1,6,22,22,0,15
442,442,2011-2,6,22,22,0,15
442,442,2011-3,6,22,22,0,15
442,442,2012-1,6,21,21,0,15
442,442,2012-2,6,22,22,0,16
442,442,2013-1,6,22,22,0,16
442,442,2013-2,6,22,22,0,15
442,442,2013-3,7,21,21,0,15
443,443,2010-1,6,21,0,21,0
444,444,2010-1,6,21,14,7,12
445,445,2010-1,6,21,21,0,15
445,445,2010-2,6,21,17,4,14
445,445,2011-1,6,22,22,0,15
445,445,2011-2,6,21,14,7,14
445,445,2012-2,5,19,11,8,13
445,445,2013-1,6,22,18,4,14
445,445,2013-2,6,22,18,4,12
445,445,2013-3,6,22,14,8,12
445,445,2014-1,5,19,19,0,15
445,445,2014-2,5,20,20,0,15
445,445,2015-1,6,20,20,0,15
445,445,2015-2,7,22,22,0,15
446,446,2010-1,6,21,21,0,16
446,446,2010-2,6,21,21,0,16
446,446,2011-1,6,22,22,0,15
446,446,2011-2,6,22,22,0,15
446,446,2011-3,6,22,22,0,15
446,446,2012-1,6,21,21,0,16
446,446,2012-2,6,22,22,0,16
446,446,2013-1,6,22,22,0,15
446,446,2013-2,6,22,18,4,15
446,446,2013-3,8,25,25,0,15
447,447,2010-1,6,21,17,4,14
447,447,2010-2,6,21,17,4,13
447,447,2011-1,6,22,22,0,15
447,447,2011-2,6,21,17,4,12
447,447,2011-3,5,18,14,4,12
447,447,2012-1,6,21,17,4,13
447,447,2012-2,6,22,18,4,13
447,447,2013-1,5,17,17,0,16
447,447,2013-2,5,19,15,4,14
447,447,2013-3,5,18,18,0,16
447,447,2014-1,4,15,15,0,15
447,447,2014-2,5,17,17,0,15
447,447,2015-1,1,4,4,0,18
447,447,2015-2,3,11,11,0,16
448,448,2010-1,6,21,21,0,15
448,448,2010-2,6,21,17,4,14
448,448,2011-1,6,22,18,4,15
448,448,2011-2,6,21,21,0,14
448,448,2011-3,6,22,22,0,15
448,448,2012-1,6,22,14,8,12
448,448,2012-2,6,22,10,12,12
448,448,2013-1,6,21,7,14,10
448,448,2013-2,6,22,14,8,12
448,448,2013-3,5,20,12,8,12
448,448,2014-1,6,22,22,0,15
448,448,2014-2,4,14,14,0,14
448,448,2015-1,7,24,17,7,14
448,448,2015-2,2,7,7,0,15
449,449,2010-1,6,21,14,7,13
449,449,2010-2,6,21,18,3,14
449,449,2011-1,6,22,15,7,13
449,449,2011-2,6,21,15,6,10
449,449,2011-3,6,22,4,18,7
449,449,2012-1,5,17,4,13,3
449,449,2012-2,6,21,7,14,8
449,449,2013-1,5,16,6,10,11
449,449,2013-2,6,22,11,11,8
449,449,2013-3,6,21,3,18,6
449,449,2014-1,6,22,11,11,13
449,449,2014-2,6,22,3,19,8
449,449,2015-1,6,22,0,22,2
449,449,2015-2,7,20,0,20,4
450,450,2010-1,6,21,21,0,15
450,450,2010-2,6,21,17,4,14
450,450,2011-1,6,21,15,6,13
450,450,2011-2,6,22,22,0,14
450,450,2011-3,6,22,22,0,15
450,450,2012-1,6,21,21,0,15
450,450,2012-2,6,22,22,0,16
450,450,2013-1,6,22,22,0,16
450,450,2013-2,6,22,22,0,15
450,450,2013-3,7,22,22,0,15
450,450,2014-1,3,10,10,0,14
451,451,2010-1,6,21,0,21,6
452,452,2010-1,6,21,21,0,14
452,452,2010-2,6,21,14,7,13
452,452,2011-1,6,22,15,7,12
452,452,2011-2,6,21,18,3,12
452,452,2011-3,6,22,18,4,13
452,452,2012-1,6,22,14,8,12
452,452,2012-2,5,20,20,0,15
452,452,2013-1,6,22,14,8,13
452,452,2013-2,6,22,18,4,14
452,452,2013-3,6,22,22,0,15
452,452,2014-1,7,22,0,22,0
453,453,2010-1,6,21,13,8,13
453,453,2014-1,5,14,10,4,14
453,453,2014-2,4,14,14,0,15
453,453,2015-1,4,14,14,0,15
453,453,2015-2,4,16,16,0,14
454,454,2010-1,6,21,15,6,12
454,454,2010-2,6,21,14,7,11
454,454,2010-C,1,3,3,0,15
454,454,2011-1,6,22,8,14,5
454,454,2011-2,6,22,0,22,0
454,454,2011-3,7,24,11,13,7
454,454,2012-1,6,21,13,8,9
454,454,2012-2,6,19,6,13,6
454,454,2013-1,6,20,10,10,12
454,454,2013-2,4,14,7,7,10
454,454,2013-3,5,17,10,7,9
454,454,2014-1,5,18,15,3,13
454,454,2014-2,6,20,3,17,10
454,454,2015-1,6,20,0,20,4
454,454,2015-2,6,22,7,15,8
455,455,2010-1,6,21,14,7,12
455,455,2010-2,6,21,14,7,11
455,455,2010-C,2,7,4,3,8
455,455,2011-1,6,22,0,22,0
455,455,2012-1,6,22,14,8,13
455,455,2012-2,6,20,20,0,14
455,455,2013-2,6,22,18,4,12
455,455,2013-3,5,19,7,12,11
455,455,2014-1,6,22,22,0,16
455,455,2014-2,6,22,15,7,12
455,455,2015-2,6,21,11,10,13
456,456,2010-1,6,21,21,0,16
456,456,2010-2,6,21,21,0,16
456,456,2011-1,6,22,14,8,14
456,456,2011-2,6,22,22,0,15
456,456,2011-3,6,22,22,0,15
456,456,2012-1,6,21,21,0,16
456,456,2012-2,6,22,22,0,17
456,456,2013-1,4,14,14,0,18
456,456,2013-2,6,24,24,0,16
456,456,2013-3,6,21,21,0,16
456,456,2014-1,5,14,14,0,16
457,457,2010-1,6,21,21,0,17
457,457,2010-2,6,21,21,0,17
457,457,2011-1,6,22,22,0,15
457,457,2011-2,6,22,22,0,15
457,457,2011-3,6,22,22,0,16
457,457,2012-1,6,22,22,0,16
457,457,2012-2,6,22,22,0,16
457,457,2013-1,6,22,22,0,16
457,457,2013-2,6,21,21,0,15
457,457,2013-3,7,21,21,0,15
458,458,2010-1,6,21,21,0,15
458,458,2010-2,6,21,21,0,15
458,458,2011-1,6,22,18,4,15
458,458,2011-2,5,20,20,0,15
458,458,2011-3,6,22,18,4,12
458,458,2012-1,5,17,4,13,6
458,458,2012-2,4,15,15,0,16
458,458,2013-1,6,22,12,10,13
458,458,2013-2,4,15,4,11,4
458,458,2013-3,6,22,8,14,11
458,458,2014-1,6,22,10,12,13
458,458,2015-1,6,21,4,17,4
458,458,2015-2,5,15,9,6,11
459,459,2010-1,6,21,21,0,15
459,459,2010-2,6,21,21,0,16
459,459,2011-1,6,22,22,0,16
459,459,2011-2,6,22,22,0,15
459,459,2011-3,6,22,22,0,16
459,459,2012-1,6,21,21,0,16
459,459,2012-2,6,22,22,0,17
459,459,2013-1,6,22,22,0,16
459,459,2013-2,6,22,22,0,16
459,459,2013-3,7,21,21,0,15
460,460,2010-1,6,21,18,3,15
460,460,2010-2,6,21,18,3,13
460,460,2010-C,1,3,3,0,14
460,460,2011-1,6,22,22,0,15
460,460,2011-2,6,22,19,3,15
460,460,2011-3,6,22,19,3,14
460,460,2012-1,6,21,21,0,15
460,460,2012-2,6,22,22,0,14
460,460,2013-1,6,22,22,0,14
460,460,2013-2,6,22,22,0,15
460,460,2013-3,7,21,17,4,13
460,460,2014-1,4,13,13,0,15
461,461,2010-1,6,21,17,4,14
461,461,2010-2,6,21,17,4,12
461,461,2011-1,6,22,14,8,12
461,461,2011-2,6,22,15,7,11
461,461,2011-3,6,21,3,18,6
461,461,2012-1,6,22,11,11,10
461,461,2012-2,6,20,13,7,11
461,461,2013-1,6,22,11,11,10
461,461,2013-2,4,15,0,15,6
461,461,2013-3,6,21,4,17,9
461,461,2014-1,4,14,0,14,2
461,461,2015-1,4,14,0,14,0
462,462,2010-1,6,21,21,0,15
462,462,2010-2,6,21,18,3,16
463,463,2010-1,6,21,6,15,8
463,463,2010-2,7,22,17,5,14
463,463,2011-2,4,15,15,0,14
463,463,2011-3,6,20,12,8,10
463,463,2012-1,5,14,0,14,5
463,463,2012-2,7,21,21,0,14
463,463,2013-1,6,22,10,12,10
463,463,2013-2,6,22,4,18,10
463,463,2013-3,6,22,11,11,12
463,463,2014-1,7,20,9,11,10
463,463,2014-2,6,15,6,9,11
463,463,2015-1,6,21,6,15,10
463,463,2015-2,10,26,15,11,11
464,464,2010-1,6,21,17,4,15
464,464,2010-2,6,21,21,0,15
464,464,2011-1,6,22,22,0,15
464,464,2011-2,5,20,20,0,15
464,464,2011-3,6,22,18,4,14
464,464,2012-1,6,21,21,0,15
464,464,2012-2,6,22,22,0,15
464,464,2013-1,6,20,20,0,17
464,464,2013-2,6,24,24,0,17
464,464,2013-3,7,22,22,0,15
464,464,2014-1,3,9,9,0,15
465,465,2010-1,6,21,21,0,15
465,465,2010-2,6,21,17,4,14
465,465,2011-1,6,22,18,4,14
465,465,2011-2,6,21,8,13,5
465,465,2011-3,3,11,11,0,15
465,465,2012-1,6,22,0,22,4
465,465,2012-2,6,22,15,7,11
465,465,2013-3,3,10,3,7,10
465,465,2014-1,6,21,21,0,15
465,465,2014-2,6,21,21,0,16
465,465,2015-1,3,10,10,0,16
465,465,2015-2,5,18,18,0,16
466,466,2010-1,6,21,13,8,13
466,466,2010-2,6,21,17,4,14
466,466,2011-1,4,13,5,8,12
466,466,2011-2,4,16,8,8,12
466,466,2011-3,4,13,13,0,14
466,466,2012-1,4,15,11,4,13
466,466,2012-2,6,22,10,12,13
466,466,2013-1,6,21,13,8,13
466,466,2013-2,6,20,1,19,10
466,466,2013-3,6,22,15,7,14
466,466,2014-1,7,21,18,3,14
466,466,2014-2,6,21,6,15,9
466,466,2015-1,7,22,7,15,11
466,466,2015-2,6,22,11,11,13
467,467,2010-1,6,21,21,0,16
467,467,2010-2,6,21,21,0,15
467,467,2011-1,6,22,22,0,15
467,467,2011-2,6,22,22,0,15
467,467,2011-3,6,22,22,0,15
467,467,2012-1,6,21,21,0,15
467,467,2012-2,5,19,19,0,17
467,467,2013-1,7,25,25,0,16
467,467,2013-2,6,22,22,0,15
467,467,2013-3,7,21,21,0,16
468,468,2010-1,7,22,22,0,16
469,469,2010-1,6,21,21,0,15
469,469,2010-2,6,21,21,0,15
469,469,2011-1,6,22,22,0,16
469,469,2011-2,6,22,22,0,15
469,469,2011-3,6,22,22,0,15
469,469,2012-1,6,21,21,0,16
469,469,2012-2,6,22,22,0,16
469,469,2013-1,6,22,22,0,17
469,469,2013-2,7,25,25,0,16
469,469,2013-3,7,21,21,0,16
470,470,2010-1,7,22,22,0,16
470,470,2010-2,7,21,9,12,8
470,470,2010-C,2,8,8,0,16
471,471,2010-1,6,21,21,0,15
471,471,2010-2,6,21,15,6,12
471,471,2011-1,6,22,4,18,7
471,471,2011-3,4,14,11,3,12
471,471,2012-1,7,22,18,4,13
471,471,2012-2,5,20,12,8,13
471,471,2013-1,6,22,12,10,12
471,471,2013-2,6,22,7,15,13
471,471,2013-3,6,21,11,10,12
471,471,2014-1,3,12,8,4,12
471,471,2014-2,4,15,15,0,14
471,471,2015-1,6,22,14,8,14
471,471,2015-2,5,20,8,12,10
472,472,2010-1,6,21,7,14,11
472,472,2010-2,5,18,4,14,10
472,472,2010-C,2,7,7,0,14
472,472,2011-1,5,18,4,14,7
472,472,2011-2,6,22,0,22,0
472,472,2011-3,6,22,0,22,1
472,472,2012-1,6,21,0,21,0
472,472,2012-2,6,20,0,20,1
472,472,2013-1,6,21,6,15,9
472,472,2013-2,4,15,4,11,4
472,472,2013-3,6,20,0,20,4
472,472,2014-1,7,20,16,4,12
472,472,2014-2,5,18,14,4,13
472,472,2015-1,4,16,0,16,3
472,472,2015-2,3,12,0,12,1
473,473,2010-1,6,21,13,8,12
473,473,2010-C,2,7,3,4,12
474,474,2010-1,6,20,20,0,15
474,474,2010-2,8,22,20,2,14
474,474,2011-1,7,22,22,0,16
474,474,2011-2,8,22,12,10,11
474,474,2011-3,7,22,15,7,12
474,474,2012-1,7,22,22,0,16
474,474,2012-2,7,22,22,0,16
474,474,2013-1,6,21,21,0,16
474,474,2013-2,2,11,11,0,15
476,476,2010-1,6,21,13,8,13
476,476,2010-2,7,22,8,14,11
476,476,2010-C,3,12,8,4,9
476,476,2011-2,6,21,13,8,12
476,476,2011-3,6,20,0,20,1
476,476,2012-2,4,15,11,4,12
476,476,2013-1,6,21,4,17,9
476,476,2013-2,6,20,1,19,7
476,476,2013-3,6,22,3,19,7
476,476,2014-1,4,15,0,15,10
476,476,2014-2,6,20,10,10,11
476,476,2015-1,6,20,10,10,9
477,477,2010-1,4,14,0,14,0
478,478,2010-1,7,22,18,4,13
478,478,2010-2,7,22,13,9,10
478,478,2011-1,6,19,5,14,9
479,479,2010-1,6,21,0,21,0
481,481,2010-1,6,21,21,0,15
481,481,2010-2,7,22,22,0,16
481,481,2010-C,3,11,0,11,0
481,481,2011-1,6,21,21,0,15
481,481,2011-2,6,22,15,7,14
481,481,2011-3,6,22,14,8,11
481,481,2012-1,6,21,13,8,12
481,481,2012-2,7,22,11,11,13
481,481,2013-1,8,22,17,5,14
481,481,2013-2,7,22,14,8,10
481,481,2013-3,8,22,14,8,12
481,481,2014-1,7,22,10,12,10
481,481,2014-2,7,21,10,11,11
481,481,2015-1,7,22,7,15,7
481,481,2015-2,6,22,7,15,12
482,482,2010-1,6,21,21,0,15
482,482,2010-2,6,22,22,0,14
482,482,2010-C,3,11,11,0,15
482,482,2011-1,6,22,14,8,14
482,482,2011-2,6,22,11,11,13
482,482,2011-3,6,21,18,3,14
482,482,2012-1,6,22,19,3,14
482,482,2012-2,5,20,20,0,15
482,482,2013-1,6,22,22,0,15
482,482,2013-2,6,22,22,0,15
482,482,2013-3,6,18,11,7,14
482,482,2014-1,8,25,25,0,16
483,483,2010-1,6,21,21,0,15
483,483,2010-2,6,21,21,0,16
483,483,2010-C,2,7,0,7,0
483,483,2011-1,6,22,22,0,15
483,483,2011-2,6,22,22,0,16
483,483,2011-3,6,22,22,0,16
483,483,2012-1,6,21,18,3,15
483,483,2012-2,6,21,18,3,16
483,483,2013-1,6,22,19,3,14
483,483,2013-2,6,22,22,0,16
483,483,2013-3,7,22,22,0,15
483,483,2014-1,3,9,9,0,16
484,484,2010-1,6,21,17,4,13
484,484,2010-2,6,21,18,3,14
484,484,2010-C,2,7,3,4,10
484,484,2011-1,6,22,10,12,11
484,484,2011-2,6,21,14,7,12
484,484,2011-3,6,21,21,0,15
484,484,2012-1,6,22,22,0,15
484,484,2012-2,6,22,22,0,15
484,484,2013-1,6,21,17,4,14
484,484,2013-2,5,20,20,0,14
484,484,2013-3,6,22,19,3,15
484,484,2014-1,6,21,21,0,15
484,484,2014-2,4,12,9,3,14
484,484,2015-1,1,3,3,0,15
485,485,2010-1,6,21,21,0,16
486,486,2010-1,6,21,21,0,16
486,486,2010-2,6,21,21,0,17
486,486,2011-1,6,22,22,0,15
486,486,2011-2,6,22,22,0,15
486,486,2011-3,6,22,22,0,15
486,486,2012-1,6,22,22,0,15
486,486,2012-2,6,22,22,0,15
486,486,2013-1,6,22,18,4,14
486,486,2013-2,6,22,22,0,16
486,486,2013-3,8,24,24,0,16
487,487,2010-1,6,21,21,0,15
487,487,2010-2,3,12,12,0,14
487,487,2010-C,3,11,11,0,15
487,487,2011-1,6,19,15,4,13
487,487,2011-2,6,21,21,0,15
487,487,2011-3,6,22,12,10,10
487,487,2012-1,6,20,13,7,10
487,487,2012-2,6,22,0,22,4
488,488,2010-1,6,21,17,4,12
488,488,2010-2,7,22,17,5,14
488,488,2011-1,6,18,8,10,8
488,488,2011-2,7,22,18,4,14
488,488,2011-3,5,19,15,4,14
488,488,2012-1,6,22,19,3,14
488,488,2012-2,7,22,9,13,10
488,488,2013-1,7,22,22,0,14
488,488,2013-2,7,22,22,0,14
488,488,2013-3,7,22,22,0,14
488,488,2014-1,6,22,14,8,14
488,488,2014-2,7,21,18,3,15
488,488,2015-1,3,15,7,8,13
488,488,2015-2,1,8,8,0,15
489,489,2010-1,6,20,13,7,12
489,489,2010-2,7,22,18,4,15
489,489,2010-C,3,12,12,0,16
489,489,2011-1,7,21,17,4,14
489,489,2011-2,6,21,21,0,15
489,489,2011-3,7,21,17,4,15
489,489,2012-1,6,21,21,0,15
489,489,2012-2,7,22,18,4,14
489,489,2013-1,7,22,22,0,15
489,489,2013-2,5,19,15,4,14
489,489,2013-3,2,12,12,0,16
490,490,2010-1,7,22,10,12,10
490,490,2010-2,7,22,12,10,11
490,490,2010-C,3,12,8,4,9
490,490,2011-1,4,14,7,7,11
490,490,2011-3,4,13,7,6,8
490,490,2012-1,6,21,15,6,12
490,490,2013-1,5,18,11,7,13
490,490,2013-2,4,14,6,8,11
490,490,2013-3,5,17,13,4,13
490,490,2014-1,5,18,10,8,13
490,490,2014-2,6,22,22,0,15
490,490,2015-1,5,19,19,0,14
490,490,2015-2,6,21,21,0,14
491,491,2010-1,7,22,2,20,6
491,491,2010-2,6,20,0,20,0
491,491,2010-C,3,10,0,10,0
492,492,2010-1,7,22,18,4,14
492,492,2010-2,7,22,16,6,13
492,492,2010-C,3,11,0,11,7
493,493,2010-1,6,21,3,18,10
493,493,2011-3,6,21,6,15,12
493,493,2012-1,6,21,11,10,10
493,493,2012-2,6,21,0,21,10
493,493,2013-1,6,21,0,21,7
493,493,2013-2,5,15,3,12,11
493,493,2014-1,4,14,10,4,13
493,493,2014-2,6,18,0,18,9
493,493,2015-1,5,15,1,14,9
494,494,2010-1,6,21,18,3,14
494,494,2010-2,6,21,13,8,11
494,494,2011-1,6,22,0,22,0
494,494,2013-1,6,22,11,11,8
494,494,2013-2,6,22,6,16,7
495,495,2010-1,6,21,21,0,15
495,495,2010-2,6,21,18,3,15
495,495,2011-1,6,22,18,4,15
495,495,2011-2,6,22,18,4,14
495,495,2011-3,6,22,18,4,14
495,495,2012-1,6,21,21,0,14
495,495,2012-2,6,21,21,0,15
495,495,2013-1,6,22,0,22,6
495,495,2013-3,3,12,12,0,15
495,495,2014-1,4,15,15,0,14
495,495,2014-2,4,15,11,4,13
495,495,2015-1,5,15,15,0,15
495,495,2015-2,4,15,15,0,15
496,496,2010-1,6,21,7,14,13
496,496,2010-2,6,21,7,14,9
496,496,2010-C,3,11,7,4,14
496,496,2011-1,6,22,0,22,2
496,496,2011-2,6,22,3,19,4
496,496,2011-3,6,21,0,21,2
497,497,2010-1,6,21,17,4,14
497,497,2010-2,6,21,13,8,14
497,497,2010-C,2,7,4,3,8
497,497,2011-1,6,22,14,8,11
497,497,2011-2,6,22,11,11,14
497,497,2011-3,5,19,12,7,12
497,497,2012-1,6,22,22,0,14
497,497,2012-2,6,22,22,0,14
497,497,2013-1,6,22,11,11,12
497,497,2013-2,6,22,11,11,13
