IdAcademico,IdAlumno,IdSocial,SEMESTRE,NCURSOSMATRICULADOS,NCREDITOSMATRICULADOS,NCREDITOSAPROBADOS,NCREDITOSDESAPROBADOS,PROMEDIOPORCICLO,NOMBRESEDE,NOMBREESCUELA,UBIGEONACIMIENTO,ED0D,DIRECCION,ESTADOCIVIL,DEUDA,MODALIDADINGRESO,PUNTAJEINGRESO,TIPOCOLEGIO,LUGARCOLEGIO,ANOEGRESOCOLEGIO,SEXO
3509,372,372,2013-3,5,16,0,16,7,0,3,0,2,9,2,4,0,0,1,0,0,1
3510,372,372,2014-1,5,16,7,9,11,0,3,0,2,9,2,4,0,0,1,0,0,1
3511,372,372,2014-2,6,20,0,20,2,0,3,0,2,9,2,4,0,0,1,0,0,1
3512,373,373,2010-1,6,21,21,0,14,0,0,0,0,9,2,2,1,0,0,0,2,1
3513,373,373,2010-2,6,21,14,7,13,0,0,0,0,9,2,2,1,0,0,0,2,1
3514,373,373,2011-1,6,22,15,7,13,0,0,0,0,9,2,2,1,0,0,0,2,1
3515,373,373,2011-2,6,21,0,21,4,0,0,0,0,9,2,2,1,0,0,0,2,1
3516,373,373,2011-3,6,21,0,21,0,0,0,0,0,9,2,2,1,0,0,0,2,1
3517,373,373,2012-1,6,21,0,21,1,0,0,0,0,9,2,2,1,0,0,0,2,1
3518,373,373,2012-2,6,21,6,15,10,0,0,0,0,9,2,2,1,0,0,0,2,1
3519,373,373,2013-1,6,21,3,18,7,0,0,0,0,9,2,2,1,0,0,0,2,1
3520,373,373,2013-2,6,20,7,13,10,0,0,0,0,9,2,2,1,0,0,0,2,1
3521,373,373,2013-3,6,21,18,3,13,0,0,0,0,9,2,2,1,0,0,0,2,1
3522,373,373,2014-1,6,22,15,7,13,0,0,0,0,9,2,2,1,0,0,0,2,1
3523,373,373,2014-2,6,22,22,0,14,0,0,0,0,9,2,2,1,0,0,0,2,1
3524,373,373,2015-1,6,21,14,7,12,0,0,0,0,9,2,2,1,0,0,0,2,1
3525,373,373,2015-2,6,22,7,15,11,0,0,0,0,9,2,2,1,0,0,0,2,1
3526,374,374,2010-1,6,21,0,21,0,0,1,0,0,5,2,1,1,0,0,0,2,1
3527,374,374,2010-2,7,22,0,22,0,0,1,0,0,5,2,1,1,0,0,0,2,1
3528,374,374,2011-1,7,22,0,22,0,0,1,0,0,5,2,1,1,0,0,0,2,1
3529,374,374,2011-2,7,22,0,22,0,0,1,0,0,5,2,1,1,0,0,0,2,1
3530,374,374,2013-2,6,19,7,12,8,0,1,0,0,5,2,1,1,0,0,0,2,1
3531,374,374,2013-3,6,19,3,16,7,0,1,0,0,5,2,1,1,0,0,0,2,1
3532,374,374,2014-1,5,16,12,4,13,0,1,0,0,5,2,1,1,0,0,0,2,1
3533,374,374,2014-2,5,19,15,4,13,0,1,0,0,5,2,1,1,0,0,0,2,1
3534,374,374,2015-1,6,20,9,11,9,0,1,0,0,5,2,1,1,0,0,0,2,1
3535,374,374,2015-2,5,18,3,15,9,0,1,0,0,5,2,1,1,0,0,0,2,1
3536,375,375,2010-1,6,21,10,11,13,1,0,0,2,4,2,3,0,1,0,0,0,1
3537,375,375,2010-2,6,21,21,0,15,1,0,0,2,4,2,3,0,1,0,0,0,1
3538,375,375,2011-1,6,22,18,4,12,1,0,0,2,4,2,3,0,1,0,0,0,1
3539,375,375,2011-2,6,22,15,7,12,1,0,0,2,4,2,3,0,1,0,0,0,1
3540,375,375,2011-3,6,21,7,14,10,1,0,0,2,4,2,3,0,1,0,0,0,1
3541,375,375,2012-1,6,21,14,7,12,1,0,0,2,4,2,3,0,1,0,0,0,1
3542,375,375,2012-2,6,22,10,12,12,1,0,0,2,4,2,3,0,1,0,0,0,1
3543,375,375,2013-1,6,22,4,18,8,1,0,0,2,4,2,3,0,1,0,0,0,1
3544,375,375,2013-2,6,22,8,14,11,1,0,0,2,4,2,3,0,1,0,0,0,1
3545,375,375,2013-3,6,22,7,15,8,1,0,0,2,4,2,3,0,1,0,0,0,1
3546,375,375,2014-1,5,20,16,4,13,1,0,0,2,4,2,3,0,1,0,0,0,1
3547,375,375,2014-2,6,22,4,18,9,1,0,0,2,4,2,3,0,1,0,0,0,1
3548,375,375,2015-1,5,18,0,18,1,1,0,0,2,4,2,3,0,1,0,0,0,1
3549,375,375,2015-2,5,18,15,3,12,1,0,0,2,4,2,3,0,1,0,0,0,1
3550,376,376,2010-1,6,21,18,3,12,1,0,0,0,8,2,2,0,2,0,0,2,0
3551,376,376,2010-2,6,21,9,12,12,1,0,0,0,8,2,2,0,2,0,0,2,0
3552,376,376,2010-C,1,3,3,0,15,1,0,0,0,8,2,2,0,2,0,0,2,0
3553,376,376,2011-1,6,21,10,11,9,1,0,0,0,8,2,2,0,2,0,0,2,0
3554,376,376,2011-2,5,18,11,7,9,1,0,0,0,8,2,2,0,2,0,0,2,0
3555,376,376,2011-3,6,21,0,21,0,1,0,0,0,8,2,2,0,2,0,0,2,0
3556,376,376,2012-1,4,15,7,8,12,1,0,0,0,8,2,2,0,2,0,0,2,0
3557,376,376,2012-2,6,22,14,8,13,1,0,0,0,8,2,2,0,2,0,0,2,0
3558,376,376,2013-1,5,18,14,4,13,1,0,0,0,8,2,2,0,2,0,0,2,0
3559,376,376,2013-2,5,17,10,7,12,1,0,0,0,8,2,2,0,2,0,0,2,0
3560,376,376,2013-3,4,14,10,4,13,1,0,0,0,8,2,2,0,2,0,0,2,0
3561,376,376,2014-1,5,19,15,4,14,1,0,0,0,8,2,2,0,2,0,0,2,0
3562,376,376,2014-2,4,15,7,8,12,1,0,0,0,8,2,2,0,2,0,0,2,0
3563,377,377,2010-1,6,21,10,11,11,1,0,0,1,3,0,2,0,2,1,0,1,1
3564,377,377,2010-2,6,21,6,15,7,1,0,0,1,3,0,2,0,2,1,0,1,1
3565,378,378,2010-1,7,22,22,0,15,0,2,0,0,7,2,1,0,2,0,0,2,0
3566,378,378,2010-2,7,22,19,3,15,0,2,0,0,7,2,1,0,2,0,0,2,0
3567,378,378,2011-1,7,22,17,5,14,0,2,0,0,7,2,1,0,2,0,0,2,0
3568,378,378,2011-2,6,20,20,0,16,0,2,0,0,7,2,1,0,2,0,0,2,0
3569,378,378,2011-3,6,21,18,3,14,0,2,0,0,7,2,1,0,2,0,0,2,0
3570,378,378,2012-1,6,20,17,3,15,0,2,0,0,7,2,1,0,2,0,0,2,0
3571,378,378,2012-2,6,22,18,4,14,0,2,0,0,7,2,1,0,2,0,0,2,0
3572,378,378,2013-1,5,19,19,0,16,0,2,0,0,7,2,1,0,2,0,0,2,0
3573,378,378,2013-2,6,22,22,0,16,0,2,0,0,7,2,1,0,2,0,0,2,0
3574,378,378,2013-3,5,19,12,7,14,0,2,0,0,7,2,1,0,2,0,0,2,0
3575,378,378,2014-1,5,17,17,0,16,0,2,0,0,7,2,1,0,2,0,0,2,0
3576,378,378,2014-2,6,20,20,0,17,0,2,0,0,7,2,1,0,2,0,0,2,0
3577,379,379,2010-1,6,21,17,4,14,0,0,0,0,0,2,2,0,2,1,1,2,0
3578,379,379,2010-2,6,21,21,0,14,0,0,0,0,0,2,2,0,2,1,1,2,0
3579,379,379,2010-C,3,11,3,8,12,0,0,0,0,0,2,2,0,2,1,1,2,0
3580,379,379,2011-1,6,22,14,8,13,0,0,0,0,0,2,2,0,2,1,1,2,0
3581,379,379,2013-1,6,21,14,7,13,0,0,0,0,0,2,2,0,2,1,1,2,0
3582,380,380,2010-1,6,21,21,0,16,0,0,0,1,7,2,1,0,1,1,1,1,0
3583,380,380,2010-2,6,22,22,0,16,0,0,0,1,7,2,1,0,1,1,1,1,0
3584,380,380,2010-C,3,11,11,0,17,0,0,0,1,7,2,1,0,1,1,1,1,0
3585,380,380,2011-1,6,22,22,0,17,0,0,0,1,7,2,1,0,1,1,1,1,0
3586,380,380,2011-2,6,22,22,0,16,0,0,0,1,7,2,1,0,1,1,1,1,0
3587,380,380,2011-3,6,22,22,0,15,0,0,0,1,7,2,1,0,1,1,1,1,0
3588,380,380,2012-1,6,22,22,0,17,0,0,0,1,7,2,1,0,1,1,1,1,0
3589,380,380,2012-2,6,22,22,0,15,0,0,0,1,7,2,1,0,1,1,1,1,0
3590,380,380,2013-1,6,22,22,0,16,0,0,0,1,7,2,1,0,1,1,1,1,0
3591,380,380,2013-2,7,21,21,0,16,0,0,0,1,7,2,1,0,1,1,1,1,0
3592,380,380,2013-3,3,9,9,0,16,0,0,0,1,7,2,1,0,1,1,1,1,0
3593,381,381,2010-1,6,21,18,3,15,0,0,0,1,6,2,1,0,2,1,1,2,0
3594,381,381,2010-2,6,21,21,0,15,0,0,0,1,6,2,1,0,2,1,1,2,0
3595,381,381,2010-C,1,3,3,0,16,0,0,0,1,6,2,1,0,2,1,1,2,0
3596,381,381,2011-1,6,22,18,4,14,0,0,0,1,6,2,1,0,2,1,1,2,0
3597,381,381,2011-2,6,22,14,8,12,0,0,0,1,6,2,1,0,2,1,1,2,0
3598,381,381,2011-3,7,22,22,0,15,0,0,0,1,6,2,1,0,2,1,1,2,0
3599,381,381,2012-1,6,22,22,0,15,0,0,0,1,6,2,1,0,2,1,1,2,0
3600,381,381,2012-2,5,20,16,4,15,0,0,0,1,6,2,1,0,2,1,1,2,0
3601,381,381,2013-1,6,22,22,0,15,0,0,0,1,6,2,1,0,2,1,1,2,0
3602,381,381,2013-2,6,22,22,0,14,0,0,0,1,6,2,1,0,2,1,1,2,0
3603,381,381,2013-3,6,22,22,0,15,0,0,0,1,6,2,1,0,2,1,1,2,0
3604,381,381,2014-1,5,16,16,0,15,0,0,0,1,6,2,1,0,2,1,1,2,0
3605,382,382,2010-1,6,21,17,4,14,1,0,0,1,3,1,1,0,2,1,1,2,0
3606,382,382,2010-2,6,21,17,4,13,1,0,0,1,3,1,1,0,2,1,1,2,0
3607,382,382,2010-C,3,11,11,0,14,1,0,0,1,3,1,1,0,2,1,1,2,0
3608,382,382,2011-1,6,22,18,4,15,1,0,0,1,3,1,1,0,2,1,1,2,0
3609,382,382,2011-2,6,21,18,3,14,1,0,0,1,3,1,1,0,2,1,1,2,0
3610,382,382,2012-2,6,22,18,4,14,1,0,0,1,3,1,1,0,2,1,1,2,0
3611,382,382,2013-1,6,21,18,3,14,1,0,0,1,3,1,1,0,2,1,1,2,0
3612,382,382,2013-2,6,21,17,4,13,1,0,0,1,3,1,1,0,2,1,1,2,0
3613,382,382,2013-3,4,15,12,3,14,1,0,0,1,3,1,1,0,2,1,1,2,0
3614,382,382,2014-1,5,18,18,0,15,1,0,0,1,3,1,1,0,2,1,1,2,0
3615,382,382,2014-2,6,22,22,0,16,1,0,0,1,3,1,1,0,2,1,1,2,0
3616,382,382,2015-1,6,20,17,3,15,1,0,0,1,3,1,1,0,2,1,1,2,0
3617,382,382,2015-2,4,13,13,0,15,1,0,0,1,3,1,1,0,2,1,1,2,0
3618,383,383,2010-1,6,21,17,4,15,0,1,0,2,6,2,1,0,1,1,1,0,1
3619,383,383,2010-2,6,21,21,0,16,0,1,0,2,6,2,1,0,1,1,1,0,1
3620,383,383,2011-1,7,21,17,4,14,0,1,0,2,6,2,1,0,1,1,1,0,1
3621,383,383,2011-2,6,22,18,4,15,0,1,0,2,6,2,1,0,1,1,1,0,1
3622,383,383,2011-3,6,22,18,4,13,0,1,0,2,6,2,1,0,1,1,1,0,1
3623,383,383,2012-1,6,22,19,3,14,0,1,0,2,6,2,1,0,1,1,1,0,1
3624,383,383,2012-2,8,22,18,4,14,0,1,0,2,6,2,1,0,1,1,1,0,1
3625,383,383,2013-1,7,22,10,12,10,0,1,0,2,6,2,1,0,1,1,1,0,1
3626,383,383,2013-2,7,22,10,12,10,0,1,0,2,6,2,1,0,1,1,1,0,1
3627,383,383,2013-3,7,22,4,18,6,0,1,0,2,6,2,1,0,1,1,1,0,1
3628,383,383,2014-1,6,21,18,3,14,0,1,0,2,6,2,1,0,1,1,1,0,1
3629,383,383,2014-2,6,22,4,18,8,0,1,0,2,6,2,1,0,1,1,1,0,1
3630,383,383,2015-2,6,21,7,14,10,0,1,0,2,6,2,1,0,1,1,1,0,1
3631,384,384,2010-1,7,22,22,0,15,0,3,0,1,6,2,1,0,1,0,1,1,0
3632,384,384,2010-2,7,22,22,0,15,0,3,0,1,6,2,1,0,1,0,1,1,0
3633,384,384,2010-C,2,6,6,0,15,0,3,0,1,6,2,1,0,1,0,1,1,0
3634,384,384,2011-1,7,22,22,0,14,0,3,0,1,6,2,1,0,1,0,1,1,0
3635,384,384,2011-2,5,16,16,0,14,0,3,0,1,6,2,1,0,1,0,1,1,0
3636,384,384,2011-3,5,20,20,0,16,0,3,0,1,6,2,1,0,1,0,1,1,0
3637,384,384,2012-1,7,22,15,7,14,0,3,0,1,6,2,1,0,1,0,1,1,0
3638,384,384,2012-2,7,22,22,0,17,0,3,0,1,6,2,1,0,1,0,1,1,0
3639,384,384,2013-1,7,22,22,0,15,0,3,0,1,6,2,1,0,1,0,1,1,0
3640,384,384,2013-2,7,22,22,0,16,0,3,0,1,6,2,1,0,1,0,1,1,0
3641,384,384,2013-3,8,26,26,0,15,0,3,0,1,6,2,1,0,1,0,1,1,0
3642,385,385,2010-1,7,22,0,22,0,0,3,0,1,1,0,2,0,1,0,1,1,1
3643,386,386,2010-1,6,21,7,14,7,0,0,0,2,1,0,2,0,1,1,1,0,0
3644,386,386,2011-1,5,18,0,18,1,0,0,0,2,1,0,2,0,1,1,1,0,0
3645,387,387,2010-1,6,21,0,21,2,1,0,0,0,4,0,2,0,2,0,1,2,0
3646,388,388,2010-1,7,22,22,0,15,0,3,0,0,0,2,1,0,2,1,1,2,0
3647,388,388,2010-2,7,22,22,0,15,0,3,0,0,0,2,1,0,2,1,1,2,0
3648,388,388,2011-1,7,22,19,3,14,0,3,0,0,0,2,1,0,2,1,1,2,0
3649,388,388,2011-2,7,22,13,9,11,0,3,0,0,0,2,1,0,2,1,1,2,0
3650,388,388,2012-1,6,21,15,6,14,0,3,0,0,0,2,1,0,2,1,1,2,0
3651,388,388,2012-2,6,20,20,0,14,0,3,0,0,0,2,1,0,2,1,1,2,0
3652,388,388,2013-1,7,22,16,6,13,0,3,0,0,0,2,1,0,2,1,1,2,0
3653,388,388,2013-2,6,19,16,3,13,0,3,0,0,0,2,1,0,2,1,1,2,0
3654,388,388,2013-3,6,20,17,3,14,0,3,0,0,0,2,1,0,2,1,1,2,0
3655,388,388,2014-1,7,22,22,0,14,0,3,0,0,0,2,1,0,2,1,1,2,0
3656,388,388,2014-2,7,21,21,0,15,0,3,0,0,0,2,1,0,2,1,1,2,0
3657,388,388,2015-1,4,12,12,0,15,0,3,0,0,0,2,1,0,2,1,1,2,0
3658,389,389,2010-1,6,21,10,11,9,0,0,0,2,9,2,1,1,2,1,1,0,1
3659,389,389,2010-2,6,21,10,11,13,0,0,0,2,9,2,1,1,2,1,1,0,1
3660,389,389,2010-C,2,7,3,4,13,0,0,0,2,9,2,1,1,2,1,1,0,1
3661,389,389,2011-1,6,22,8,14,10,0,0,0,2,9,2,1,1,2,1,1,0,1
3662,389,389,2011-2,6,22,10,12,10,0,0,0,2,9,2,1,1,2,1,1,0,1
3663,389,389,2011-3,6,22,18,4,13,0,0,0,2,9,2,1,1,2,1,1,0,1
3664,389,389,2012-1,5,20,8,12,7,0,0,0,2,9,2,1,1,2,1,1,0,1
3665,389,389,2012-2,5,20,16,4,14,0,0,0,2,9,2,1,1,2,1,1,0,1
3666,389,389,2013-1,6,22,11,11,11,0,0,0,2,9,2,1,1,2,1,1,0,1
3667,389,389,2013-2,3,12,4,8,7,0,0,0,2,9,2,1,1,2,1,1,0,1
3668,389,389,2013-3,6,22,18,4,13,0,0,0,2,9,2,1,1,2,1,1,0,1
3669,389,389,2014-1,6,22,15,7,12,0,0,0,2,9,2,1,1,2,1,1,0,1
3670,389,389,2014-2,6,22,15,7,12,0,0,0,2,9,2,1,1,2,1,1,0,1
3671,389,389,2015-1,6,22,14,8,13,0,0,0,2,9,2,1,1,2,1,1,0,1
3672,389,389,2015-2,6,22,22,0,14,0,0,0,2,9,2,1,1,2,1,1,0,1
3673,390,390,2010-1,6,21,21,0,17,0,0,0,2,0,2,1,0,1,1,1,0,0
3674,390,390,2010-2,6,22,22,0,17,0,0,0,2,0,2,1,0,1,1,1,0,0
3675,390,390,2010-C,3,11,11,0,18,0,0,0,2,0,2,1,0,1,1,1,0,0
3676,390,390,2011-1,6,22,22,0,16,0,0,0,2,0,2,1,0,1,1,1,0,0
3677,390,390,2011-2,6,22,22,0,16,0,0,0,2,0,2,1,0,1,1,1,0,0
3678,390,390,2011-3,6,22,22,0,15,0,0,0,2,0,2,1,0,1,1,1,0,0
3679,390,390,2012-1,6,22,22,0,15,0,0,0,2,0,2,1,0,1,1,1,0,0
3680,390,390,2012-2,6,22,22,0,15,0,0,0,2,0,2,1,0,1,1,1,0,0
3681,390,390,2013-1,6,22,22,0,15,0,0,0,2,0,2,1,0,1,1,1,0,0
3682,390,390,2013-2,7,21,21,0,16,0,0,0,2,0,2,1,0,1,1,1,0,0
3683,390,390,2013-3,3,9,9,0,17,0,0,0,2,0,2,1,0,1,1,1,0,0
3684,391,391,2010-1,6,21,10,11,13,0,0,0,1,9,2,1,1,1,1,1,1,0
3685,391,391,2010-2,6,21,18,3,14,0,0,0,1,9,2,1,1,1,1,1,1,0
3686,391,391,2010-C,2,7,7,0,16,0,0,0,1,9,2,1,1,1,1,1,1,0
3687,391,391,2011-1,6,22,10,12,8,0,0,0,1,9,2,1,1,1,1,1,1,0
3688,391,391,2011-2,6,22,18,4,12,0,0,0,1,9,2,1,1,1,1,1,1,0
3689,391,391,2011-3,6,22,6,16,6,0,0,0,1,9,2,1,1,1,1,1,1,0
3690,391,391,2012-1,6,22,11,11,9,0,0,0,1,9,2,1,1,1,1,1,1,0
3691,391,391,2012-2,6,21,10,11,11,0,0,0,1,9,2,1,1,1,1,1,1,0
3692,391,391,2013-1,5,19,11,8,10,0,0,0,1,9,2,1,1,1,1,1,1,0
3693,391,391,2013-2,6,21,21,0,14,0,0,0,1,9,2,1,1,1,1,1,1,0
3694,391,391,2013-3,6,22,11,11,10,0,0,0,1,9,2,1,1,1,1,1,1,0
3695,391,391,2014-1,5,20,12,8,13,0,0,0,1,9,2,1,1,1,1,1,1,0
3696,391,391,2014-2,6,22,22,0,16,0,0,0,1,9,2,1,1,1,1,1,1,0
3697,391,391,2015-1,6,22,22,0,15,0,0,0,1,9,2,1,1,1,1,1,1,0
3698,391,391,2015-2,6,22,22,0,15,0,0,0,1,9,2,1,1,1,1,1,1,0
3699,392,392,2010-1,7,22,18,4,15,0,3,0,1,1,0,2,0,1,1,1,1,1
3700,392,392,2010-2,7,22,9,13,9,0,3,0,1,1,0,2,0,1,1,1,1,1
3701,392,392,2011-1,6,19,0,19,0,0,3,0,1,1,0,2,0,1,1,1,1,1
3702,393,393,2010-1,6,21,0,21,0,1,0,0,2,3,0,2,0,2,1,1,0,0
3703,394,394,2010-1,6,21,21,0,15,0,0,0,1,9,2,1,0,1,1,1,2,0
3704,394,394,2010-2,6,21,15,6,12,0,0,0,1,9,2,1,0,1,1,1,2,0
3705,394,394,2010-C,3,11,4,7,9,0,0,0,1,9,2,1,0,1,1,1,2,0
3706,394,394,2011-1,6,22,11,11,11,0,0,0,1,9,2,1,0,1,1,1,2,0
3707,394,394,2011-2,6,21,18,3,14,0,0,0,1,9,2,1,0,1,1,1,2,0
3708,394,394,2011-3,6,22,12,10,10,0,0,0,1,9,2,1,0,1,1,1,2,0
3709,394,394,2012-1,6,22,3,19,4,0,0,0,1,9,2,1,0,1,1,1,2,0
3710,394,394,2012-2,6,21,14,7,13,0,0,0,1,9,2,1,0,1,1,1,2,0
3711,394,394,2013-1,6,21,14,7,11,0,0,0,1,9,2,1,0,1,1,1,2,0
3712,394,394,2013-2,6,22,6,16,9,0,0,0,1,9,2,1,0,1,1,1,2,0
3713,394,394,2013-3,6,22,18,4,13,0,0,0,1,9,2,1,0,1,1,1,2,0
3714,394,394,2014-1,6,22,22,0,14,0,0,0,1,9,2,1,0,1,1,1,2,0
3715,394,394,2014-2,6,22,7,15,12,0,0,0,1,9,2,1,0,1,1,1,2,0
3716,394,394,2015-1,5,20,16,4,14,0,0,0,1,9,2,1,0,1,1,1,2,0
3717,394,394,2015-2,3,12,0,12,3,0,0,0,1,9,2,1,0,1,1,1,2,0
3718,395,395,2010-1,6,21,17,4,14,0,0,0,0,7,2,1,0,2,1,1,2,0
3719,395,395,2010-2,6,22,22,0,16,0,0,0,0,7,2,1,0,2,1,1,2,0
3720,395,395,2010-C,3,11,11,0,18,0,0,0,0,7,2,1,0,2,1,1,2,0
3721,395,395,2011-1,6,22,18,4,15,0,0,0,0,7,2,1,0,2,1,1,2,0
3722,395,395,2011-2,6,22,22,0,17,0,0,0,0,7,2,1,0,2,1,1,2,0
3723,395,395,2011-3,6,22,22,0,17,0,0,0,0,7,2,1,0,2,1,1,2,0
3724,395,395,2012-1,6,22,22,0,16,0,0,0,0,7,2,1,0,2,1,1,2,0
3725,395,395,2012-2,6,21,21,0,16,0,0,0,0,7,2,1,0,2,1,1,2,0
3726,395,395,2013-1,6,22,22,0,16,0,0,0,0,7,2,1,0,2,1,1,2,0
3727,395,395,2013-2,6,21,21,0,17,0,0,0,0,7,2,1,0,2,1,1,2,0
3728,395,395,2013-3,6,18,18,0,17,0,0,0,0,7,2,1,0,2,1,1,2,0
3729,396,396,2010-1,6,21,21,0,15,0,0,0,0,7,2,1,0,2,1,1,2,0
3730,396,396,2010-2,6,21,21,0,15,0,0,0,0,7,2,1,0,2,1,1,2,0
3731,396,396,2010-C,3,11,11,0,17,0,0,0,0,7,2,1,0,2,1,1,2,0
3732,396,396,2011-1,6,22,22,0,15,0,0,0,0,7,2,1,0,2,1,1,2,0
3733,396,396,2011-2,6,22,10,12,14,0,0,0,0,7,2,1,0,2,1,1,2,0
3734,396,396,2011-3,6,22,14,8,13,0,0,0,0,7,2,1,0,2,1,1,2,0
3735,396,396,2012-1,6,22,22,0,16,0,0,0,0,7,2,1,0,2,1,1,2,0
3736,396,396,2012-2,6,22,18,4,13,0,0,0,0,7,2,1,0,2,1,1,2,0
3737,396,396,2013-1,6,22,15,7,13,0,0,0,0,7,2,1,0,2,1,1,2,0
3738,396,396,2013-2,6,22,15,7,11,0,0,0,0,7,2,1,0,2,1,1,2,0
3739,396,396,2013-3,6,22,14,8,14,0,0,0,0,7,2,1,0,2,1,1,2,0
3740,396,396,2014-1,7,22,9,13,8,0,0,0,0,7,2,1,0,2,1,1,2,0
3741,396,396,2014-2,7,24,0,24,6,0,0,0,0,7,2,1,0,2,1,1,2,0
3742,397,397,2010-1,4,15,4,11,10,1,0,0,1,4,2,1,0,2,0,1,1,0
3743,397,397,2010-2,6,21,21,0,15,1,0,0,1,4,2,1,0,2,0,1,1,0
3744,397,397,2011-1,6,22,15,7,13,1,0,0,1,4,2,1,0,2,0,1,1,0
3745,397,397,2011-2,6,22,10,12,12,1,0,0,1,4,2,1,0,2,0,1,1,0
3746,397,397,2012-2,5,18,11,7,13,1,0,0,1,4,2,1,0,2,0,1,1,0
3747,397,397,2013-1,6,22,8,14,9,1,0,0,1,4,2,1,0,2,0,1,1,0
3748,397,397,2013-2,6,22,14,8,13,1,0,0,1,4,2,1,0,2,0,1,1,0
3749,397,397,2013-3,6,22,0,22,3,1,0,0,1,4,2,1,0,2,0,1,1,0
3750,397,397,2014-1,3,12,12,0,14,1,0,0,1,4,2,1,0,2,0,1,1,0
3751,397,397,2014-2,6,22,18,4,11,1,0,0,1,4,2,1,0,2,0,1,1,0
3752,397,397,2015-1,4,14,10,4,13,1,0,0,1,4,2,1,0,2,0,1,1,0
3753,397,397,2015-2,5,17,17,0,14,1,0,0,1,4,2,1,0,2,0,1,1,0
3754,398,398,2010-1,7,22,18,4,13,0,2,0,2,6,2,1,0,1,0,0,0,1
3755,398,398,2010-2,7,22,19,3,14,0,2,0,2,6,2,1,0,1,0,0,0,1
3756,398,398,2011-1,6,19,19,0,15,0,2,0,2,6,2,1,0,1,0,0,0,1
3757,398,398,2011-2,6,20,7,13,10,0,2,0,2,6,2,1,0,1,0,0,0,1
3758,398,398,2011-3,5,16,4,12,7,0,2,0,2,6,2,1,0,1,0,0,0,1
3759,398,398,2013-1,1,3,3,0,15,0,2,0,2,6,2,1,0,1,0,0,0,1
3760,398,398,2013-2,2,7,0,7,2,0,2,0,2,6,2,1,0,1,0,0,0,1
3761,399,399,2010-1,6,21,21,0,16,0,0,0,2,0,2,1,0,1,1,1,0,1
3762,399,399,2010-2,6,22,22,0,16,0,0,0,2,0,2,1,0,1,1,1,0,1
3763,399,399,2010-C,2,7,7,0,17,0,0,0,2,0,2,1,0,1,1,1,0,1
3764,399,399,2011-1,6,22,22,0,16,0,0,0,2,0,2,1,0,1,1,1,0,1
3765,399,399,2011-2,6,22,22,0,16,0,0,0,2,0,2,1,0,1,1,1,0,1
3766,399,399,2011-3,6,21,21,0,15,0,0,0,2,0,2,1,0,1,1,1,0,1
3767,399,399,2012-1,6,22,22,0,16,0,0,0,2,0,2,1,0,1,1,1,0,1
3768,399,399,2012-2,6,21,18,3,15,0,0,0,2,0,2,1,0,1,1,1,0,1
3769,399,399,2013-1,6,21,21,0,15,0,0,0,2,0,2,1,0,1,1,1,0,1
3770,399,399,2013-2,6,22,18,4,14,0,0,0,2,0,2,1,0,1,1,1,0,1
3771,399,399,2013-3,7,22,22,0,15,0,0,0,2,0,2,1,0,1,1,1,0,1
3772,400,400,2010-1,6,21,13,8,9,0,0,0,2,6,2,1,0,0,1,1,1,1
3773,400,400,2010-2,6,21,21,0,14,0,0,0,2,6,2,1,0,0,1,1,1,1
3774,400,400,2010-C,3,11,7,4,13,0,0,0,2,6,2,1,0,0,1,1,1,1
3775,400,400,2011-2,6,21,14,7,11,0,0,0,2,6,2,1,0,0,1,1,1,1
3776,400,400,2011-3,6,22,15,7,12,0,0,0,2,6,2,1,0,0,1,1,1,1
3777,400,400,2012-1,6,22,18,4,14,0,0,0,2,6,2,1,0,0,1,1,1,1
3778,400,400,2012-2,6,22,18,4,14,0,0,0,2,6,2,1,0,0,1,1,1,1
3779,400,400,2013-1,5,19,15,4,14,0,0,0,2,6,2,1,0,0,1,1,1,1
3780,400,400,2013-2,6,22,22,0,15,0,0,0,2,6,2,1,0,0,1,1,1,1
3781,400,400,2013-3,6,22,22,0,14,0,0,0,2,6,2,1,0,0,1,1,1,1
3782,400,400,2014-1,5,19,19,0,15,0,0,0,2,6,2,1,0,0,1,1,1,1
3783,400,400,2014-2,6,21,17,4,13,0,0,0,2,6,2,1,0,0,1,1,1,1
3784,400,400,2015-1,6,18,15,3,12,0,0,0,2,6,2,1,0,0,1,1,1,1
3785,401,401,2010-1,6,21,13,8,13,0,1,0,1,9,2,3,0,0,1,1,1,0
3786,401,401,2010-2,7,22,18,4,14,0,1,0,1,9,2,3,0,0,1,1,1,0
3787,401,401,2010-C,3,12,8,4,13,0,1,0,1,9,2,3,0,0,1,1,1,0
3788,401,401,2011-1,6,21,20,1,14,0,1,0,1,9,2,3,0,0,1,1,1,0
3789,401,401,2011-2,6,22,18,4,13,0,1,0,1,9,2,3,0,0,1,1,1,0
3790,401,401,2011-3,7,21,8,13,13,0,1,0,1,9,2,3,0,0,1,1,1,0
3791,401,401,2012-1,7,22,10,12,12,0,1,0,1,9,2,3,0,0,1,1,1,0
3792,401,401,2012-2,6,22,11,11,13,0,1,0,1,9,2,3,0,0,1,1,1,0
3793,401,401,2014-1,7,22,18,4,14,0,1,0,1,9,2,3,0,0,1,1,1,0
3794,401,401,2014-2,7,22,14,8,12,0,1,0,1,9,2,3,0,0,1,1,1,0
